Client Code,Client Name,Payee Code,Payee Name,Song Code,Song Title,Composers,Source Code,Source Name,Income Type,Income Type Name,Main Income Type Name,Catalogue No ,Units,Income Period,Percentage Collected by BMG,Amount Collected,Royalty Payout Percentage,Royalty Payable,Domestic Or Foreign Source Indicator,Foreign Source,Statement ID Year,Statement ID Number,Royalty Country Code,Royalty Country Description,Artist,ISRC,Album Or Production,Episode,License Number,Original Source As Received,Original Source
131337,Apache Music (PM),131337,Apache Music (PM),6827319,Gamechanger,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,31141,202504202506,100,0.62,40,0.25,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,THREE S A CROWD,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088460,Mental Tension,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,14333,202504202506,100,0.32,40,0.13,F,SACEM,25,3612,FRA,France,,,ULTIMATUM MARRY OR MOVE ON,JUST HERE FOR A HALL PASS,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6192515,Dirty Pursuit,Poucher,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,5955,202504202506,100,0.08,40,0.03,F,SACEM,25,3612,FRA,France,,,SIX NATIONS FULL CONTACT,AGONY OR ECSTASY,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717102,Corrupted Circuits,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,14765,202504202506,100,0.77,40,0.31,F,SACEM,25,3612,FRA,France,,,RESURRECTED RIDES,RANGER,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6859579,Flapjack,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,30628,202504202506,100,0.43,40,0.17,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,C EST LA VIE,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088460,Mental Tension,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,57434,202504202506,100,1.1,40,0.44,F,SACEM,25,3612,FRA,France,,,ULTIMATUM QUEER LOVE,LOVE TRIANGLES,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6301274,Damaged Beyond Repair,Kuei,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,28229,202504202506,100,0.22,40,0.09,F,SACEM,25,3612,FRA,France,,,TOUR DE FRANCE AU COEUR DU PELOTON,PLAN B,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072720,Tension,Thomas,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,28989,202504202506,100,2.77,40,1.11,F,SACEM,25,3612,FRA,France,,,TRIADA,AGUA Y ACEITE,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087140,Closing Shot,Groves,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,33386,202504202506,100,0.6,40,0.24,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,CIVIL WAR,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108496,Overmorrow,Groves,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188312,Legends,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,2791,202504202506,100,0.32,40,0.13,F,SACEM,25,3612,FRA,France,,,RHYTHM AND FLOW ITALY,ONLY ONE WINNER,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6737265,Rise To Glory,Groves/Ross,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.03,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087390,Dirt,Burns,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,22556,202504202506,100,1.3,40,0.52,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,BACK ON TRACK,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088433,Medicate,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,22623,202504202506,100,0.47,40,0.19,F,SACEM,25,3612,FRA,France,,,SIX NATIONS FULL CONTACT,BOYS TO MEN,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095204,Expansion,Seed,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,42947,202504202506,100,2.17,40,0.87,F,SACEM,25,3612,FRA,France,,,LA PRIMERA VEZ,A PORTRAIT OF THE ARTIST AS A YOUNG MAN,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108496,Overmorrow,Groves,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,20855,202504202506,100,0.5,40,0.2,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,ALPHA MALE,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6192515,Dirty Pursuit,Poucher,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,36700,202504202506,100,1.07,40,0.43,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,UNDER PRESSURE,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717852,Inertia,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,19088,202504202506,100,0.18,40,0.07,F,SACEM,25,3612,FRA,France,,,RESURRECTED RIDES,ALTIMA,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6737820,The Solution,Ross,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,34332,202504202506,100,0.88,40,0.35,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,RED OR BLACK,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6107901,Let Light,Groves,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,7184,202504202506,100,0.27,40,0.11,F,SACEM,25,3612,FRA,France,,,BREAK POINT,ONE LAST CHANCE,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6200102,Strangers From Afar,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,82267,202504202506,100,0.72,40,0.29,F,SACEM,25,3612,FRA,France,,,RHYTHM AND FLOW FRANCE,DYNAMIC DUO,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,7066,202504202506,100,0.33,40,0.13,F,SACEM,25,3612,FRA,France,,,BREAK POINT,SAINTS AND SINNERS,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6347562,Shadowrunner,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,20512,202504202506,100,0.98,40,0.39,F,SACEM,25,3612,FRA,France,,,SIX NATIONS FULL CONTACT,GREAT EXPECTATIONS,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718777,Speedway,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,10378,202504202506,100,0.05,40,0.02,F,SACEM,25,3612,FRA,France,,,SINGLE S INFERNO,EPISODE 4,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6109965,Witching Hour,Burns,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,24228,202504202506,100,0.55,40,0.22,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,LIKE FATHER LIKE SON,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188056,Firedive,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,23834,202504202506,100,0.18,40,0.07,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,LIKE FATHER LIKE SON,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188312,Legends,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,7826,202404202406,100,0.48,40,0.19,F,SACEM,25,3612,FRA,France,,,RHYTHM AND FLOW ITALY,ONLY ONE WINNER,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6300950,Betrayed,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,6404,202504202506,100,0.15,40,0.06,F,SACEM,25,3612,FRA,France,,,BREAK POINT,FAIRYTALE IN NEW YORK,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6302208,Leipzig 81,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,30879,202504202506,100,0.72,40,0.29,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,C EST LA VIE,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718372,Perimeter Breach,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,9705,202504202506,100,0.22,40,0.09,F,SACEM,25,3612,FRA,France,,,SINGLE S INFERNO,EPISODE 5,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095485,Lo-Fi Journey,Thomas,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,951,202410202412,100,0.05,40,0.02,F,SACEM,25,3612,FRA,France,,,LOVE LIKE A K DRAMA,THERE S BEEN AN INCIDENT,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6737820,The Solution,Ross,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,36700,202504202506,100,0.92,40,0.37,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,UNDER PRESSURE,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6210676,Mountain Mist,Hogston,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6827673,Payback,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,5056,202504202506,100,0.2,40,0.08,F,SACEM,25,3612,FRA,France,,,SIX NATIONS FULL CONTACT,PRESSURE COOKER,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087317,Dark Storms Building,Burns,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,6970,202504202506,100,0.25,40,0.1,F,SACEM,25,3612,FRA,France,,,BREAK POINT,SAINTS AND SINNERS,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095485,Lo-Fi Journey,Thomas,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,16520,202310202312,100,0.75,40,0.3,F,SACEM,25,3612,FRA,France,,,LOVE LIKE A K DRAMA,THERE S BEEN AN INCIDENT,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718372,Perimeter Breach,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,11351,202504202506,100,0.05,40,0.02,F,SACEM,25,3612,FRA,France,,,SINGLE S INFERNO,EPISODE 2,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6199972,Saviour,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,16369,202504202506,100,1.93,40,0.77,F,SACEM,25,3612,FRA,France,,,READY SET LOVE,SAY I DO,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6661882,Dream Spirit,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6716711,Aggressor,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,33386,202504202506,100,0.72,40,0.29,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,CIVIL WAR,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717335,Droid Invasion,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,40210,202504202506,100,1.3,40,0.52,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,FALL FROM GRACE,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6827319,Gamechanger,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,34332,202504202506,100,0.93,40,0.37,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,RED OR BLACK,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087301,Dank,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,3209,202504202506,100,0.05,40,0.02,F,SACEM,25,3612,FRA,France,,,LOVE IS BLIND ARGENTINA,BUMPS IN THE ROAD,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089050,Sector 79,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089050,Sector 79,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,22611,202504202506,100,0.63,40,0.25,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,WE NEED TO TALK ABOUT FERRARI,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089651,Two Wrong Mistakes,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6126268,Rare Air,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,19924,202504202506,100,0.62,40,0.25,F,SACEM,25,3612,FRA,France,,,SIX NATIONS FULL CONTACT,EYES ON THE PRIZE,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6667622,Coyote,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,14203,202504202506,100,0.2,40,0.08,F,SACEM,25,3612,FRA,France,,,RESURRECTED RIDES,RANGER,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088733,Perpetual Emotion,Groves,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6107006,Fallback,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6109282,Syrup,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,1643,202504202506,100,0.05,40,0.02,F,SACEM,25,3612,FRA,France,,,INDIAN MATCHMAKING,DADDY S LITTLE TALL GIRL,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6192358,Cracked Actor,Poucher,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,25308,202504202506,100,0.25,40,0.1,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,MATTER OF PRINCIPAL,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6199972,Saviour,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,898,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,CASAMENTO AS CEGAS BRASIL,JUNGLEMOON,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088737,Pharmacoma,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,14984,202504202506,100,0.17,40,0.07,F,SACEM,25,3612,FRA,France,,,CELEBRITY BEAR HUNT,LAST CELEBRITY STANDING,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188312,Legends,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087478,Echobank,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,24005,202504202506,100,0.52,40,0.21,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,ACE IN THE HOLE,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088707,Passage Of Time,Groves,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,4362,202504202506,100,0.08,40,0.03,F,SACEM,25,3612,FRA,France,,,SIX NATIONS FULL CONTACT,LAST DANCE,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089199,Specular Reflection,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,9669,202504202506,100,0.17,40,0.07,F,SACEM,25,3612,FRA,France,,,SAUDI PRO LEAGUE KICKOFF,UNDER PRESSURE,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095728,Punching & Kicking,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,18280,202504202506,100,0.17,40,0.07,F,SACEM,25,3612,FRA,France,,,DUBAI BLING,RUMOR HAS IT,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6661882,Dream Spirit,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,18498,202504202506,100,0.37,40,0.15,F,SACEM,25,3612,FRA,France,,,SIX NATIONS FULL CONTACT,FIELD OF DREAMS,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087216,Controlled Caution,Groves,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,23864,202504202506,100,0.72,40,0.29,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,PARDON MY FRENCH,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6107006,Fallback,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,8176,202504202506,100,0.63,40,0.25,F,SACEM,25,3612,FRA,France,,,SINGLE S INFERNO,EPISODE 9,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188381,Machete,James,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6192515,Dirty Pursuit,Poucher,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.03,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718372,Perimeter Breach,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.05,40,0.02,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718777,Speedway,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,16146,202504202506,100,0.27,40,0.11,F,SACEM,25,3612,FRA,France,,,SINGLE S INFERNO,EPISODE 1,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087119,Chromosphere,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088460,Mental Tension,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088707,Passage Of Time,Groves,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,30147,202504202506,100,0.8,40,0.32,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,FORZA FERRARI,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6303367,Theoretical State Of Mind,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717102,Corrupted Circuits,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,8257,202504202506,100,0.18,40,0.07,F,SACEM,25,3612,FRA,France,,,SINGLE S INFERNO,EPISODE 8,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6192515,Dirty Pursuit,Poucher,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,28653,202504202506,100,0.57,40,0.23,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,BOUNCE BACK,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6303367,Theoretical State Of Mind,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,24907,202504202506,100,1.1,40,0.44,F,SACEM,25,3612,FRA,France,,,FILES OF THE UNEXPLAINED,MYSTERIES OF MT. SHASTA,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717102,Corrupted Circuits,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,0,202504202506,100,0.02,40,0.01,F,SACEM,25,3612,FRA,France,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6667646,Cubic Firth,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,13194,202504202506,100,0.47,40,0.19,F,SACEM,25,3612,FRA,France,,,RESURRECTED RIDES,MIATA,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718372,Perimeter Breach,Tenku,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,30413,202504202506,100,0.15,40,0.06,F,SACEM,25,3612,FRA,France,,,FORMULA 1 DRIVE TO SURVIVE,THREE S A CROWD,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,RMFR,BMG RM France,35,Streaming Mechanical,Digital/New Media,,33964,202504202506,100,0.32,40,0.13,F,SACEM,25,3612,FRA,France,,,TRIADA,OLIMPIA MEN S CLUB,,Netflix,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
